,pace_lap,num_laps,num_stints,overall_speed,GridPosition,Position,points finish?,finish?,top six finish?,places made
ALB_2020_Portugal,1.2195950836822624,1.3339459376998313,-0.2595498719605389,-1.3669902156674048,6.0,12.0,0,1,0,-6.0
MAG_2020_Portugal,-0.25814101834598097,-1.8190171877724972,0.11123565941165992,-0.6164265494772697,19.0,16.0,0,1,0,3.0
STR_2020_Portugal,-0.8134374815669356,-1.212678125181665,-1.3719064660771354,0.7632158151774098,12.0,20.0,0,0,0,-8.0
LEC_2020_Portugal,-1.007875073560966,0.24253562503633297,1.2235922535282564,-0.5055077832184146,4.0,4.0,1,1,1,0.0
PER_2020_Portugal,0.8848466127012762,-0.36380343755449945,-0.6303354033327377,0.589177517028355,5.0,7.0,1,1,0,-2.0
GAS_2020_Portugal,-0.8262848751264441,-0.7276068751089989,-1.0011209347049366,0.10913386898582828,9.0,5.0,1,1,1,4.0
GRO_2020_Portugal,-0.36761044614239224,-0.36380343755449945,-0.2595498719605389,-0.7475425667575848,18.0,17.0,0,1,0,1.0
RAI_2020_Portugal,-0.35027609944171917,0.36380343755449945,-0.2595498719605389,0.009366734863081871,16.0,11.0,0,1,0,5.0
LAT_2020_Portugal,-1.1529170067300605,0.12126781251816648,3.0775199103892503,-0.2559450294649316,20.0,18.0,0,1,0,2.0
VET_2020_Portugal,-0.8220805659774704,1.212678125181665,0.8528067221560576,-0.19279381094738365,15.0,10.0,1,1,0,5.0
NOR_2020_Portugal,0.6345305669898855,-0.12126781251816648,-0.2595498719605389,-0.4874947780697733,8.0,13.0,0,1,0,-5.0
BOT_2020_Portugal,0.5718841070161744,1.0914103126634984,0.8528067221560576,0.1422812042488566,2.0,2.0,1,1,1,0.0
GIO_2020_Portugal,-0.4983262508678957,0.48507125007266594,0.11123565941165992,0.4776141130325591,17.0,15.0,0,1,0,2.0
RIC_2021_Portugal,0.024079201234980824,0.2462048678085507,0.6080335103257685,-0.24907591915894478,16.0,9.0,1,1,0,7.0
RUS_2021_Portugal,-0.31812560260434886,-0.12802653126044786,-0.11400628318608087,-0.09257922072868482,11.0,16.0,0,1,0,-5.0
SAI_2021_Portugal,0.6675644325093,0.8075519664120485,0.6080335103257685,-0.8362143494461607,5.0,11.0,0,1,0,-6.0
MSC_2021_Portugal,-1.3962216547772308,0.05908916827405142,-1.5580858702097795,-0.40682580900812354,19.0,17.0,0,1,0,2.0
HAM_2021_Portugal,1.6149464864705776,1.181783365481047,0.6080335103257685,0.9599220132812414,2.0,1.0,1,1,1,1.0
